Date,Close,Open,High,Low,Change,Volume
2021-01-05,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-04,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-31,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-30,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-29,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-28,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-25,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-24,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-23,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-22,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-21,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-18,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-17,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-16,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-15,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-14,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-11,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-10,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-09,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-08,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-07,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-04,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-03,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-02,1.6,1.6,1.6,1.6,0.0,0.0
2020-12-01,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-30,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-27,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-26,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-25,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-24,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-23,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-20,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-19,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-18,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-17,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-16,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-13,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-12,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-11,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-10,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-09,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-06,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-05,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-04,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-03,1.6,1.6,1.6,1.6,0.0,0.0
2020-11-02,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-30,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-29,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-28,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-27,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-26,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-23,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-22,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-21,1.6,1.6,1.6,1.6,0.0,0.0
