Date,Close,Open,High,Low,Change,Volume
2020-09-25,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-24,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-23,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-22,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-21,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-18,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-17,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-16,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-15,23.9,23.9,23.9,23.9,0.0,0.0
2020-09-14,23.9,23.9,23.9,23.9,2.1,200.0
2020-09-11,21.8,21.8,21.8,21.8,0.0,0.0
2020-09-10,21.8,21.9,21.9,21.8,-2.2,246.0
2020-09-09,24.0,24.0,24.0,24.0,2.1,100.0
2020-09-08,21.9,22.0,22.0,21.9,-1.6,400.0
2020-09-07,23.5,23.5,23.5,23.5,0.0,0.0
2020-09-04,23.5,23.5,23.5,23.5,-0.4,100.0
2020-09-03,23.9,23.9,23.9,23.9,0.0,5.0
2020-09-01,23.9,23.9,23.9,23.9,0.0,0.0
2020-08-31,23.9,23.9,23.9,23.9,0.0,0.0
2020-08-28,23.9,23.9,23.9,23.9,2.1,500.0
2020-08-27,21.8,21.8,21.8,21.8,-2.2,200.0
2020-08-26,24.0,24.0,24.0,24.0,0.0,1.0
2020-08-25,24.0,24.0,24.0,24.0,0.0,10.0
2020-08-24,24.0,24.0,24.0,24.0,-1.0,800.0
2020-08-21,25.0,26.5,26.5,25.0,-1.0,300.0
2020-08-20,26.0,26.0,26.0,26.0,1.5,100.0
2020-08-19,24.5,24.5,24.5,24.5,-1.8,200.0
2020-08-18,26.3,26.3,26.3,26.3,1.5,100.0
2020-08-17,24.8,26.5,26.5,22.1,0.3,500.0
2020-08-14,24.5,24.5,24.5,24.5,0.0,0.0
2020-08-13,24.5,24.5,24.5,24.5,1.5,100.0
2020-08-12,23.0,21.2,23.0,21.2,1.9,200.0
2020-08-11,21.1,22.0,22.0,21.1,0.0,1600.0
2020-08-10,21.1,21.1,21.1,21.1,1.8,100.0
2020-08-07,19.3,19.3,19.3,19.3,0.0,0.0
2020-08-06,19.3,19.3,19.3,19.3,0.0,0.0
2020-08-05,19.3,19.3,19.3,19.3,0.0,0.0
2020-08-04,19.3,19.3,19.3,19.3,0.0,0.0
2020-08-03,20.0,20.0,20.0,20.0,0.0,0.0
2020-07-31,20.0,20.0,20.0,20.0,0.0,0.0
2020-07-30,20.0,20.0,20.0,20.0,-1.9,232.0
2020-07-29,21.9,21.9,21.9,21.9,-2.4,400.0
2020-07-28,24.3,24.3,24.3,24.3,0.0,0.0
2020-07-27,24.3,24.3,24.3,24.3,-2.6,5152.0
2020-07-24,26.9,26.9,26.9,26.9,2.3,400.0
2020-07-23,24.6,24.6,24.6,24.6,0.1,1000.0
2020-07-22,24.5,24.5,24.5,24.5,0.0,0.0
2020-07-21,24.5,24.5,24.5,24.5,0.0,0.0
2020-07-20,24.5,24.5,24.5,24.5,0.0,0.0
2020-07-17,24.5,24.5,24.5,24.5,0.0,0.0
2020-07-16,24.5,24.5,24.5,24.5,-2.4,300.0
2020-07-15,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-14,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-13,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-10,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-09,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-08,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-07,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-06,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-03,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-02,26.9,26.9,26.9,26.9,0.0,0.0
2020-07-01,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-30,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-29,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-26,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-25,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-24,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-23,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-22,26.9,26.9,26.9,26.9,0.0,0.0
2020-06-19,26.9,26.9,26.9,26.9,1.4,100.0
2020-06-18,25.5,25.5,25.5,25.5,0.7,1100.0
2020-06-17,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-16,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-15,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-12,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-11,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-10,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-09,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-08,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-05,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-04,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-03,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-02,24.8,24.8,24.8,24.8,0.0,0.0
2020-06-01,24.8,24.8,24.8,24.8,0.0,0.0
2020-05-29,24.8,24.8,24.8,24.8,0.0,0.0
2020-05-28,24.8,24.8,24.8,24.8,0.0,0.0
2020-05-27,24.8,24.8,24.8,24.8,0.0,100.0
2020-05-26,24.8,24.8,24.8,24.8,0.0,0.0
